match_id,start_time,patch_version,radiant_win,radiant_recent_winrate,dire_recent_winrate,r1_hero_winrate,r2_hero_winrate,r3_hero_winrate,r4_hero_winrate,r5_hero_winrate,d1_hero_winrate,d2_hero_winrate,d3_hero_winrate,d4_hero_winrate,d5_hero_winrate
8719697794,1772901460,59,1,1.0,0.35,0.5,0.5,1.0,1.0,0.5,0.5,0.6,0.5,0.5,1.0
8719782706,1772905208,59,0,0.4,0.55,1.0,0.5,0.0,1.0,0.8571,0.5,0.25,1.0,0.6667,0.75
8719863795,1772908721,59,1,0.7,0.5,0.75,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.0,0.5
8719940770,1772912295,59,0,0.7,0.4667,0.6667,0.7692,0.6667,0.8571,0.5,0.5,1.0,0.0,0.6,0.4
8720015970,1772916235,59,0,0.65,0.5,0.5,1.0,0.6667,1.0,0.5,0.0,0.75,0.5,0.0,0.5
8720527708,1772956850,59,1,0.5,0.0,0.0,0.3333,0.5,1.0,0.5385,0.5,0.5,0.5,0.0,0.5
8720526736,1772956865,59,0,0.6667,0.55,1.0,0.5,0.5,0.5,0.0,1.0,0.75,1.0,0.5,0.6667
8720605628,1772961360,59,1,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0,1.0,0.4286,0.375,0.5714
8720609244,1772961537,59,0,0.5,0.55,0.5,0.5,1.0,1.0,0.5,0.5,0.4,0.6667,0.75,1.0
8720685171,1772965840,59,0,0.55,1.0,1.0,0.7727,0.8,1.0,1.0,1.0,0.5,0.5,0.5,0.5
8720719328,1772967388,59,0,0.25,0.45,0.5,0.0,0.5,1.0,0.5,0.5,0.25,0.75,0.3333,0.5
8720777640,1772970648,59,1,0.5,1.0,1.0,0.5,0.6667,0.7143,0.7391,0.5,0.5,0.5,1.0,0.5
8720834598,1772973304,59,0,0.4,0.4,0.5,0.0,0.5,0.5,1.0,0.5,0.0,0.8,0.5,0.5455
8720864986,1772974511,59,0,0.55,0.75,1.0,0.5,0.75,0.8889,0.8333,0.5,0.5,0.5,0.5,0.0
8720945912,1772977681,59,0,0.4,0.45,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.75
8720994008,1772979624,59,1,0.45,0.5294,0.4545,0.5,1.0,0.0,0.5,0.6667,0.5,0.25,0.6667,0.5
8721082163,1772983173,59,0,0.0,0.65,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.6667,0.6667,0.7143
8721141561,1772985645,59,0,0.5,0.45,0.5,0.8,0.5,0.5,0.0,0.0,0.8333,0.6,0.5,0.75
8721178344,1772987042,59,0,0.0,0.7,0.5,0.75,0.5,0.0,0.5,0.8,0.5,0.6923,0.7143,0.6667
8721243604,1772990227,59,0,0.55,0.4,0.6,0.5,0.6,0.8333,1.0,0.5,0.0,0.5,0.5,1.0
8721283256,1772992076,59,0,0.3,0.25,1.0,1.0,0.5,0.5,0.0,0.5,0.5,0.3333,0.5,0.4
8721340466,1772994924,59,0,0.45,0.5,0.6667,0.6667,1.0,0.6667,0.5,0.75,0.6,0.5,0.7143,0.5
8721358540,1772995592,59,0,0.25,0.3,1.0,0.4545,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.8
8721428939,1772999096,59,0,0.25,0.3,0.6667,0.4286,0.6667,0.4444,0.4615,0.5,0.0,0.5,0.5,0.3333
8721437198,1772999583,59,0,0.5,0.45,0.0,0.8,0.3333,0.7273,0.8,1.0,0.5,0.5,0.6667,0.5
8721924004,1773043207,59,1,0.45,0.5,0.5,0.3333,0.75,1.0,0.0,0.4,0.5,0.25,0.6667,0.3333
8721929300,1773043348,59,1,0.55,0.7,0.5,0.5,0.7143,0.75,0.75,1.0,0.0,1.0,0.0,1.0
8721978267,1773047426,59,0,0.55,0.65,0.5,1.0,0.75,0.5556,0.76,0.4545,0.5,0.75,0.0,0.7333
8721978320,1773047439,59,0,0.5,0.5,0.6,0.5,0.6667,1.0,0.5,1.0,0.5,0.5,0.5,0.2
8722020996,1773050365,59,1,0.55,0.65,0.5,0.5,0.6667,0.8889,0.7308,0.5,0.5,0.8,0.5,0.75
8722041512,1773051705,59,1,0.5,0.5,1.0,0.5,0.8,0.8333,0.25,0.5,0.5,0.5,1.0,0.3333
8722088275,1773054220,59,0,0.4,0.4737,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5714,0.5
8722121500,1773056682,59,0,0.45,0.3,0.8,0.0,0.5714,0.75,0.6667,1.0,0.3333,1.0,0.6667,0.5
8722174800,1773058881,59,1,0.3333,0.5,0.3333,1.0,0.5,0.5,0.5,0.5,0.8,0.5,0.625,0.5714
8722211166,1773060621,59,1,0.3,0.4,1.0,0.5,0.5,0.75,0.6,1.0,0.3333,0.5,0.6,0.5
8722265503,1773062837,59,0,0.4286,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.3333,0.5
8722308255,1773064644,59,0,0.2,0.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0
8722402149,1773068419,59,0,0.5,0.55,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.8
8722413679,1773068864,59,1,0.2,0.1667,0.5,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0
8722516483,1773073315,59,1,0.35,0.2,0.5,0.0,0.0,0.5,0.0,0.5,0.4167,0.2727,0.5,0.4286
8722527581,1773073900,59,1,0.6,0.5,0.6,0.5714,0.5,0.6667,0.8333,1.0,0.5,0.4,0.0,0.3333
8722615864,1773077990,59,1,0.2,0.35,1.0,1.0,0.5,0.625,0.4,0.5,0.3333,0.0,1.0,0.5
8722621723,1773078483,59,0,0.5,0.8,0.5,0.25,0.5,0.5,1.0,1.0,0.5,0.5,0.6667,1.0
8722692770,1773081816,59,0,0.25,0.3,0.5,0.5,0.5714,0.6667,0.0,0.5,0.25,0.3333,1.0,0.0
8722703843,1773082491,59,0,0.8333,0.5,1.0,0.6667,1.0,0.5,1.0,0.5,0.2,0.8,0.4,0.5714
8722783850,1773086952,59,0,0.7143,0.55,1.0,1.0,1.0,0.5,1.0,0.5,0.0,0.6667,0.5,0.5
8723196697,1773129658,59,1,0.45,0.3333,0.5,0.0,0.5,0.5,0.5,1.0,0.6,0.5,0.5,0.5
8723196309,1773129669,59,1,0.5,0.35,0.5,0.5714,0.6667,1.0,0.5714,0.3333,0.6667,0.0,0.6667,0.6667
8723242140,1773133749,59,1,0.5,0.2857,0.3333,0.0,0.0,0.5,0.5833,0.5,0.0,1.0,0.0,0.6667
8723248847,1773134406,59,1,0.35,0.55,0.0,1.0,0.5,0.8,0.3333,0.5,1.0,0.75,1.0,0.5
8723283424,1773137425,59,0,0.375,0.4,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.6667,0.6667,0.0
8723300566,1773138708,59,1,0.4,0.55,0.0,0.5,0.5,0.6667,0.8333,1.0,0.0,0.5,0.0,0.6
8723337453,1773141317,59,1,0.3333,0.45,0.5,0.5,1.0,0.5,0.0,0.6667,0.5,1.0,0.7692,0.5714
8723375013,1773143787,59,0,0.5,0.6,1.0,0.6,0.375,0.5,0.5,0.5,1.0,0.6667,0.7778,0.7895
8723405985,1773145493,59,1,0.4,0.45,0.5,1.0,0.0,0.5,0.25,0.5,0.5,0.75,0.7143,0.5
8723443986,1773147450,59,0,0.65,0.5,0.6667,0.5,0.7143,0.7,0.5882,1.0,0.4286,0.6667,0.8571,0.8333
8723481092,1773149337,59,1,0.3,0.6,0.5,0.0,0.0,0.5,0.5,0.75,0.6667,0.6,0.8,0.0
8723528740,1773151503,59,0,0.5,0.6,0.5,0.6,0.3333,0.5,0.4,1.0,0.5,0.6667,0.8,0.5556
8723594304,1773154385,59,1,0.55,0.35,0.8333,0.0,0.4286,0.75,0.75,0.3333,0.0,0.0,1.0,0.5
8723608534,1773155070,59,0,0.55,0.625,0.5,1.0,1.0,0.5,0.5556,0.5,0.5,0.0,0.0,0.5
8723682107,1773158440,59,0,0.35,0.6,0.3333,0.3333,0.0,0.6667,0.5,0.75,0.0,0.5,0.8333,0.7647
8723689693,1773158733,59,0,0.6667,0.5,0.75,0.5,1.0,0.5,0.6667,0.6667,0.6667,0.5,0.5,1.0
8723788376,1773163558,59,1,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.5,0.5,0.6667
8724376776,1773216037,59,1,0.4545,0.5,1.0,0.0,1.0,0.6667,0.4,0.6667,0.3333,0.5,0.5,0.5333
8724410677,1773219030,59,1,0.45,0.5,0.6667,0.0,0.4,0.3333,0.5385,1.0,0.5,0.5,0.5,0.5
8724456836,1773223111,59,1,0.4615,0.45,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,1.0,0.5
8724530876,1773228509,59,1,0.5,0.45,0.3333,0.25,0.0,1.0,0.6154,0.0,0.5,0.75,0.5556,0.0
8724596548,1773232189,59,1,0.5,0.45,0.4286,1.0,0.6667,0.4,0.2857,1.0,0.3333,0.3333,0.4,0.5
8724677097,1773236182,59,0,0.6,0.55,0.8,0.5,0.7143,0.8571,0.75,1.0,0.5,0.6,0.5,0.5
8724788453,1773240929,59,0,0.55,0.55,0.3333,0.6667,1.0,0.6667,1.0,0.8571,0.0,0.5556,0.75,0.7778
8724909631,1773246189,59,1,0.6,0.55,0.6667,1.0,0.5455,1.0,1.0,0.5,0.0,1.0,0.6,1.0
8725587289,1773302513,59,1,0.55,0.6364,0.6667,1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.6667,0.5
8725631999,1773306392,59,1,0.55,0.5833,0.5,0.5,0.3333,0.6667,0.5,0.0,0.5,0.5,0.5,1.0
8725691886,1773311072,59,0,0.5,0.55,0.5,0.0,1.0,0.5,0.6667,0.5,0.5,0.5,0.75,1.0
8725754719,1773315508,59,0,0.4667,0.6,0.5,0.5,0.75,0.5,1.0,0.6667,0.5,0.75,0.6667,0.6667
8725859222,1773320996,59,0,0.6,0.45,0.5,1.0,0.5,0.6364,0.8,1.0,1.0,1.0,1.0,0.8571
8725948543,1773324883,59,1,0.6,0.5,0.5,0.6667,0.6818,0.8333,0.3333,0.5,1.0,1.0,0.8333,0.6
8726072029,1773330158,59,0,0.6,0.5,1.0,1.0,1.0,0.8,0.8,0.5,1.0,1.0,1.0,0.5
8726165528,1773334491,59,1,0.65,0.6,0.4615,0.5,0.75,0.8,0.6154,0.0,0.8333,1.0,0.0,1.0
8726240884,1773338116,59,0,0.65,0.6,0.875,0.5,0.6,0.5,0.7895,0.6667,0.5,1.0,0.8,0.5
8726310679,1773341841,59,0,0.6,0.6,0.8,0.5,0.8,0.7778,0.6429,1.0,0.7143,0.5,1.0,0.8571
8726823865,1773388824,59,0,0.4375,0.5385,0.5,0.0,0.6,0.5,0.5,0.6,1.0,0.5,0.5,0.0
8726866965,1773392421,59,1,0.4118,0.5714,0.0,0.5,0.5,0.75,0.4286,1.0,0.5,0.5,0.6,0.6
8726925455,1773396923,59,0,0.4444,0.5333,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8727000120,1773401866,59,0,0.55,0.55,0.7778,0.5,0.5455,0.8,0.75,0.5,0.6667,0.6667,0.8571,0.5789
8727085868,1773406209,59,0,0.55,0.5,1.0,0.5,0.7,0.5833,0.7407,0.5,0.5,0.8,0.5,0.7143
8727184011,1773410448,59,0,0.5,0.55,0.4,0.5,0.6364,0.8,0.7143,0.6667,0.5,0.8333,0.6667,0.6
8727291568,1773414699,59,1,0.6,0.65,0.5,0.6667,1.0,1.0,1.0,0.0,0.6,1.0,0.5,0.75
8727388391,1773418636,59,0,0.65,0.6,0.5,0.0,0.3333,0.5,0.6429,0.6,0.6667,0.8333,0.5,0.3333
8727470530,1773422066,59,1,0.6,0.65,0.5,0.4,0.8333,1.0,0.5,0.5,0.5,0.8,0.75,0.5
8727561000,1773426407,59,1,0.5,0.6,0.25,1.0,1.0,0.0,0.875,0.7778,0.75,0.5714,0.7,1.0
8727651209,1773430581,59,1,0.55,0.6,0.5,0.5,1.0,0.7143,0.5,0.7,0.8,0.5714,1.0,0.5
8728226716,1773475374,59,0,0.55,0.65,0.7143,0.6667,0.6667,0.75,0.7273,1.0,1.0,0.5,0.8,0.5
8728298716,1773479524,59,1,0.7,0.5,0.3333,0.5,0.5,0.0,1.0,1.0,1.0,0.5833,1.0,0.625
8728374991,1773484007,59,0,0.5625,0.55,0.5,0.6,1.0,0.0,0.5,0.5,0.6667,0.5,0.6667,1.0
8728480115,1773489395,59,1,0.55,0.5294,0.5,1.0,0.5,0.75,0.0,0.6667,1.0,0.6667,0.75,1.0
8728655795,1773496691,59,0,0.65,0.55,0.75,0.5,0.75,0.5714,0.7778,1.0,0.5,0.5,0.4,0.5714
8728797116,1773502082,59,0,0.6,0.6,0.75,0.75,0.3333,0.6667,0.5,0.5,0.5,1.0,0.0,0.6
8728917217,1773506722,59,1,0.6,0.7,0.6364,0.6667,1.0,1.0,0.5,1.0,0.4286,0.5,0.5,0.5
8729016192,1773510882,59,1,0.65,0.6,0.0,0.7143,1.0,0.5,0.0,0.7143,0.7,1.0,0.8333,1.0
8729115809,1773515195,59,1,0.55,0.65,1.0,0.7143,0.5556,0.75,0.875,0.25,0.3333,0.8571,0.5,0.625
8729846134,1773565293,59,0,0.6,0.6,0.6,0.6667,0.5,1.0,0.6,0.6667,0.5,1.0,1.0,0.5
8729970931,1773571595,59,1,0.6,0.65,0.5,0.5,0.6,0.25,0.375,0.625,0.9,0.5,0.8,0.6
8730121026,1773578247,59,0,0.6,0.65,0.6,1.0,0.5,0.8333,1.0,0.6923,0.6,0.6,0.6364,0.4
8730359353,1773586958,59,1,0.65,0.7,0.3333,1.0,1.0,0.5,0.8889,1.0,0.8182,0.0,0.6667,0.5
8730464256,1773591029,59,1,0.7,0.7,0.6,0.5,1.0,0.75,0.625,0.5,1.0,0.8571,0.6667,0.8571
8730561637,1773595111,59,0,0.75,0.65,0.5,1.0,1.0,0.7778,0.6667,0.7143,0.5,0.5,0.5,0.8889
8730713168,1773602369,59,0,0.7,0.65,0.0,0.6,1.0,0.5,0.0,0.5,0.6667,1.0,0.5714,0.9
8730786393,1773606284,59,1,0.7,0.65,1.0,0.75,0.0,0.7,0.6667,0.7333,0.75,0.5,0.625,0.75
