match_id,league_id,start_time,patch_version,radiant_hero_ids,dire_hero_ids,radiant_account_ids,dire_account_ids,radiant_win,early_gold_delta_15,early_xp_delta_15,radiant_core_execution_synergy,dire_core_execution_synergy,pressure_team,pressure_retention_std,radiant_pos1_gpm,radiant_pos2_gpm,dire_pos1_gpm,dire_pos2_gpm
8697171723,19269,1771503000,59,"[21, 110, 98, 19, 17]","[37, 128, 126, 129, 145]","[124801257, 320219866, 126842529, 256156323, 210053851]","[100594231, 155494381, 324277900, 146711951, 355168766]",1,8218,6440,1.0739085596424889,0.8929926637996458,radiant,3701.2203655611274,639,690,588,392
8697190420,19269,1771504080,59,"[37, 96, 15, 100, 138]","[145, 38, 36, 136, 110]","[16497807, 97590558, 201358612, 77490514, 152962063]","[172099728, 480412663, 165564598, 317880638, 196878136]",1,5306,8841,1.285969412605124,1.0042855899756353,radiant,5125.390742944107,779,688,630,471
8697249030,19269,1771507498,59,"[46, 110, 28, 119, 129]","[51, 11, 106, 47, 138]","[321580662, 108958769, 116865891, 847565596, 302214028]","[10366616, 100058342, 898455820, 183719386, 25907144]",0,-3847,-2033,0.8701645015405128,1.2536734552026134,dire,2826.4547334592353,605,491,760,566
8697255100,19269,1771507517,59,"[21, 17, 155, 90, 110]","[38, 79, 66, 39, 29]","[898754153, 173978074, 129958758, 101695162, 94296097]","[81475303, 90423751, 191362875, 154974246, 160119017]",0,-5170,-5055,1.7059839736349018,1.5829815080638352,,,535,591,726,733
8697256357,19269,1771507799,59,"[29, 27, 110, 38, 72]","[65, 17, 108, 119, 21]","[86698277, 346412363, 136829091, 93618577, 331855530]","[100616105, 173378701, 337575662, 399862798, 389022189]",1,8968,9929,0.7795921970165063,0.5648788658994324,radiant,1939.0912605307328,721,738,425,380
8697269393,19269,1771508520,59,"[126, 99, 15, 100, 37]","[13, 47, 72, 107, 64]","[116585378, 190826739, 127617979, 9403474, 91730177]","[185590374, 835864135, 957204049, 111030315, 130991304]",1,5362,5044,1.6664958491339552,1.633726490277335,radiant,1467.7146634592616,707,528,486,536
8697328519,19269,1771511339,59,"[58, 23, 65, 131, 46]","[69, 79, 3, 38, 72]","[100616105, 173378701, 337575662, 399862798, 389022189]","[86698277, 346412363, 136829091, 93618577, 331855530]",0,-6247,-9454,1.328395101359485,1.2760203245369612,dire,7262.955467139191,749,485,886,635
8697341660,19269,1771511875,59,"[131, 11, 106, 98, 62]","[56, 66, 52, 100, 129]","[10366616, 100058342, 898455820, 183719386, 25907144]","[321580662, 108958769, 116865891, 847565596, 302214028]",0,3628,-332,1.2553701512981756,0.9817731355663971,,,586,505,778,748
8697344540,19269,1771511943,59,"[13, 99, 47, 100, 66]","[15, 106, 131, 123, 108]","[116585378, 190826739, 127617979, 9403474, 91730177]","[957204049, 185590374, 130991304, 111030315, 835864135]",1,3404,548,1.4125221690761542,1.6754912551792038,,,643,734,617,546
8697361675,19269,1771512420,59,"[57, 15, 64, 51, 33]","[99, 11, 16, 27, 110]","[81475303, 154974246, 191362875, 90423751, 160119017]","[898754153, 173978074, 129958758, 101695162, 94296097]",0,-3218,-1861,1.2196020948369102,1.2323932689311312,dire,3660.1488695636986,607,648,660,642
8697450883,19269,1771516799,59,"[72, 74, 65, 19, 100]","[63, 29, 11, 71, 87]","[172099728, 480412663, 165564598, 317880638, 196878136]","[168028715, 139937922, 113457795, 207829314, 158847773]",1,919,1136,1.0333755208259268,0.9813552629319965,dire,6340.406719102203,816,661,621,607
8697468814,19269,1771517517,59,"[111, 65, 15, 19, 114]","[37, 108, 51, 17, 11]","[16497807, 97590558, 201358612, 77490514, 152962063]","[100594231, 146711951, 155494381, 324277900, 355168766]",1,-4824,-6292,1.243999652153748,1.0257078191057778,,,684,699,590,454
8697483686,19269,1771518000,59,"[94, 110, 155, 27, 38]","[145, 28, 13, 136, 68]","[124801257, 320219866, 126842529, 256156323, 210053851]","[1044002267, 402583877, 106573901, 164199202, 73401082]",1,-719,3933,0.605,0.4685515308133678,radiant,2387.937215015743,834,716,656,505
8697485006,19269,1771518184,59,"[49, 51, 39, 64, 33]","[21, 17, 2, 50, 65]","[155162307, 157989498, 352545711, 1031547092, 252737052]","[171262902, 312436974, 195108598, 93817671, 103735745]",1,-1090,-3843,1.0828499033139962,1.025463065948896,,,824,729,583,635
8697542120,19269,1771520759,59,"[48, 17, 65, 136, 110]","[63, 106, 2, 123, 83]","[168028715, 113457795, 139937922, 207829314, 158847773]","[172099728, 480412663, 165564598, 317880638, 196878136]",0,-2732,-1738,0.8280912856535366,1.1018713890982166,,,777,510,745,651
8697564182,19269,1771521656,59,"[9, 136, 108, 19, 56]","[37, 155, 13, 100, 18]","[100594231, 155494381, 146711951, 324277900, 355168766]","[16497807, 97590558, 201358612, 77490514, 152962063]",0,-826,-2899,1.4084568029067908,1.2403518115994185,,,568,487,691,698
8697576851,19269,1771521780,59,"[46, 137, 38, 79, 131]","[44, 64, 155, 123, 106]","[1044002267, 402583877, 106573901, 164199202, 73401082]","[124801257, 320219866, 126842529, 256156323, 210053851]",1,2991,6310,1.1191944671591523,0.7492540322580645,radiant,4962.664608673633,875,723,607,437
8697596107,19269,1771522800,59,"[70, 17, 96, 66, 90]","[46, 79, 15, 100, 108]","[171262902, 312436974, 195108598, 93817671, 103735745]","[155162307, 1031547092, 352545711, 157989498, 252737052]",0,-1710,-3701,1.035983296773,0.9312943709834797,,,689,631,851,640
8697666126,19269,1771526396,59,"[63, 106, 129, 119, 64]","[37, 145, 13, 15, 19]","[898754153, 173978074, 129958758, 101695162, 94296097]","[10366616, 100058342, 898455820, 183719386, 25907144]",0,2525,-3055,1.09915447393574,0.8971202319392457,,,676,499,782,663
8697681037,19269,1771526518,59,"[69, 19, 110, 79, 145]","[155, 70, 126, 88, 37]","[86698277, 93618577, 136829091, 346412363, 331855530]","[835864135, 957204049, 185590374, 111030315, 130991304]",1,-691,-440,1.2469822011455318,1.0248998998999,,,799,548,690,465
8697682487,19269,1771526591,59,"[64, 39, 129, 107, 72]","[18, 66, 126, 79, 96]","[100616105, 173378701, 337575662, 399862798, 389022189]","[321580662, 108958769, 116865891, 847565596, 302214028]",0,-2257,-5130,1.1911928947508377,1.1617884849475846,dire,3411.023331299079,538,424,707,484
8697698749,19269,1771528137,59,"[11, 39, 51, 155, 110]","[17, 78, 56, 83, 37]","[81475303, 154974246, 90423751, 160119017, 191362875]","[116585378, 190826739, 127617979, 9403474, 91730177]",0,2467,3767,0.9106659051301202,1.1742985422344865,,,691,544,746,747
8697723954,19269,1771529520,59,"[56, 66, 17, 155, 137]","[37, 126, 15, 51, 49]","[321580662, 108958769, 116865891, 847565596, 302214028]","[100616105, 173378701, 337575662, 399862798, 389022189]",1,-2228,-3531,1.3382958632190143,1.134473432129374,radiant,2031.517782348951,707,593,496,423
8697750242,19269,1771530420,59,"[70, 74, 99, 79, 27]","[155, 123, 37, 126, 145]","[957204049, 185590374, 835864135, 111030315, 130991304]","[86698277, 346412363, 136829091, 93618577, 331855530]",0,-6050,-7108,0.851618211738892,0.996441525846212,dire,3630.424394711214,558,480,744,590
8697754563,19269,1771531016,59,"[11, 126, 108, 100, 110]","[131, 57, 13, 15, 136]","[898754153, 173978074, 129958758, 101695162, 94296097]","[10366616, 100058342, 898455820, 183719386, 25907144]",1,1037,2341,0.8429490675100884,0.8922064480852975,,,818,607,564,783
8697789792,19269,1771532760,59,"[38, 78, 56, 83, 45]","[11, 37, 19, 96, 119]","[116585378, 190826739, 127617979, 9403474, 91730177]","[81475303, 191362875, 154974246, 160119017, 90423751]",0,-3040,31,1.3458735287874142,0.8266640448333498,,,545,491,832,545
8698367105,19269,1771584898,59,"[9, 26, 98, 155, 72]","[145, 19, 99, 123, 64]","[100594231, 155494381, 324277900, 146711951, 355168766]","[172099728, 480412663, 165564598, 317880638, 196878136]",1,-2702,-1848,1.048696395063235,1.2665954139137194,,,721,648,605,483
8698367627,19269,1771584900,59,"[145, 137, 15, 79, 87]","[44, 47, 96, 73, 74]","[1044002267, 402583877, 106573901, 164199202, 73401082]","[168028715, 113457795, 139937922, 207829314, 158847773]",1,1185,3454,1.261048117458933,1.1731233041905336,radiant,1734.3385867048376,881,541,497,472
8698371110,19269,1771584939,59,"[63, 106, 51, 88, 108]","[37, 65, 17, 100, 70]","[155162307, 352545711, 1031547092, 157989498, 252737052]","[16497807, 97590558, 201358612, 77490514, 152962063]",0,-615,-3774,1.4769299921339476,1.246485951305861,dire,4677.370026105601,526,502,817,616
8698371604,19269,1771585098,59,"[54, 45, 96, 123, 35]","[145, 23, 47, 30, 19]","[124801257, 320219866, 126842529, 256156323, 210053851]","[171262902, 312436974, 195108598, 93817671, 103735745]",1,4786,5096,1.1853158752619606,1.3234659870613605,radiant,2067.16779676929,673,733,564,452
8698428156,19269,1771588680,59,"[56, 17, 98, 21, 51]","[72, 137, 38, 131, 87]","[168028715, 113457795, 139937922, 207829314, 158847773]","[1044002267, 402583877, 106573901, 164199202, 73401082]",0,-9701,-10543,0.8122656077652769,0.9938321218898518,dire,1442.313350142749,436,427,838,696
8698436662,19269,1771588975,59,"[21, 38, 108, 110, 87]","[83, 99, 26, 13, 63]","[172099728, 480412663, 165564598, 317880638, 196878136]","[100594231, 146711951, 155494381, 324277900, 355168766]",0,281,1665,1.0453594117538108,1.235475251304237,,,653,613,756,726
8698437169,19269,1771588741,59,"[38, 13, 47, 68, 100]","[15, 79, 129, 19, 106]","[171262902, 312436974, 195108598, 93817671, 103735745]","[124801257, 320219866, 126842529, 256156323, 210053851]",1,3181,5319,1.184151892287615,1.1247234828616388,radiant,1721.573346016453,756,610,535,570
8698438568,19269,1771588800,59,"[102, 64, 15, 27, 38]","[155, 65, 11, 123, 19]","[155162307, 1031547092, 352545711, 157989498, 252737052]","[16497807, 97590558, 201358612, 77490514, 152962063]",0,1206,192,1.1338771522051312,1.1270002482677681,,,634,507,603,847
8698519674,19269,1771593900,59,"[155, 136, 64, 39, 126]","[51, 11, 7, 98, 131]","[86698277, 346412363, 136829091, 93618577, 331855530]","[10366616, 100058342, 898455820, 183719386, 25907144]",0,5298,946,2.4051935962244135,1.635248114396034,,,757,535,716,673
8698519769,19269,1771593900,59,"[30, 23, 15, 19, 48]","[155, 138, 39, 51, 87]","[100616105, 173378701, 337575662, 399862798, 389022189]","[835864135, 957204049, 185590374, 111030315, 130991304]",0,5081,7049,1.2253217901149742,1.3834451901565996,,,798,501,886,738
8698542436,19269,1771593960,59,"[63, 37, 79, 96, 17]","[11, 110, 39, 155, 29]","[81475303, 191362875, 90423751, 160119017, 154974246]","[321580662, 108958769, 116865891, 847565596, 302214028]",1,6673,6097,0.9366810932590265,0.947044580544082,radiant,1593.4042173911803,651,620,503,419
8698568968,19269,1771595222,59,"[74, 129, 72, 100, 128]","[145, 17, 96, 79, 110]","[116585378, 190826739, 127617979, 9403474, 91730177]","[898754153, 173978074, 129958758, 101695162, 94296097]",0,-1037,-4361,1.2165501424185254,0.8152285624916216,,,644,514,850,601
8698613744,19269,1771597560,59,"[47, 65, 100, 155, 126]","[102, 87, 13, 19, 55]","[81475303, 191362875, 90423751, 160119017, 154974246]","[321580662, 108958769, 116865891, 847565596, 302214028]",0,3130,1614,1.1801779310970906,1.185919264239355,dire,3559.1782044327438,483,530,698,697
8698630441,19269,1771598101,59,"[110, 126, 96, 79, 48]","[46, 155, 64, 107, 39]","[100616105, 173378701, 337575662, 399862798, 389022189]","[957204049, 835864135, 130991304, 111030315, 185590374]",0,-553,1892,0.9217335506919635,1.2398845800499463,dire,3704.1486927334313,740,534,882,673
8698660679,19269,1771599477,59,"[21, 38, 129, 100, 64]","[17, 65, 49, 88, 45]","[898754153, 173978074, 129958758, 101695162, 94296097]","[116585378, 190826739, 127617979, 9403474, 91730177]",0,6268,2634,1.2833492573612437,0.9063955314586947,,,535,621,680,713
8698668899,19269,1771599660,59,"[110, 49, 137, 47, 100]","[155, 27, 64, 11, 13]","[10366616, 100058342, 898455820, 183719386, 25907144]","[86698277, 346412363, 136829091, 93618577, 331855530]",1,666,548,1.1437403400309119,1.2750178916240194,,,712,717,667,550
8698782516,19269,1771604996,59,"[138, 38, 108, 26, 100]","[73, 110, 155, 106, 21]","[172099728, 480412663, 165564598, 317880638, 196878136]","[100594231, 155494381, 146711951, 324277900, 355168766]",1,1110,1889,0.9396157966955508,0.9597966787447345,,,896,732,577,517
8698904895,19269,1771609797,59,"[87, 19, 108, 21, 102]","[70, 13, 2, 26, 64]","[100594231, 324277900, 146711951, 155494381, 355168766]","[172099728, 480412663, 165564598, 317880638, 196878136]",1,2155,3481,0.7466051991968721,0.522097681886916,,,783,552,580,556
8698996024,19269,1771615300,59,"[68, 26, 137, 7, 72]","[145, 106, 155, 21, 64]","[100594231, 155494381, 146711951, 324277900, 355168766]","[172099728, 480412663, 165564598, 317880638, 196878136]",0,-2903,689,1.1543156956208636,0.9437618020565782,,,799,565,740,622
8699819713,19269,1771669515,59,"[41, 13, 137, 100, 37]","[79, 129, 126, 51, 15]","[898754153, 173978074, 129958758, 101695162, 94296097]","[16497807, 97590558, 201358612, 77490514, 152962063]",0,-979,-2514,0.8639696868382927,0.99507914610385,dire,4691.324580779103,548,451,840,612
8699897894,19269,1771673460,59,"[145, 126, 29, 21, 66]","[64, 96, 13, 71, 99]","[898754153, 173978074, 129958758, 101695162, 94296097]","[16497807, 97590558, 201358612, 77490514, 152962063]",0,-3612,-2654,0.9230571207917394,0.926285602554911,,,570,422,742,624
8700062110,19269,1771680778,59,"[17, 96, 145, 79, 37]","[29, 90, 110, 106, 38]","[116585378, 190826739, 127617979, 9403474, 91730177]","[86698277, 346412363, 136829091, 93618577, 331855530]",0,-989,-1725,1.1634879608216568,1.1560539445734328,dire,4689.177411870871,468,396,866,595
8700166436,19269,1771684498,59,"[78, 27, 110, 13, 102]","[38, 99, 49, 88, 45]","[86698277, 346412363, 136829091, 93618577, 331855530]","[116585378, 190826739, 127617979, 9403474, 91730177]",0,-1203,-4832,1.5627393153341045,1.0216211495514829,,,580,549,733,682
8700287136,19269,1771689056,59,"[17, 99, 72, 100, 37]","[155, 90, 110, 19, 138]","[116585378, 190826739, 127617979, 9403474, 91730177]","[86698277, 346412363, 136829091, 93618577, 331855530]",0,-3582,-4385,1.2845351369941533,1.2192685644818153,dire,1520.0145832633755,532,412,671,595
8700405044,19269,1771693740,59,"[70, 64, 155, 27, 15]","[145, 137, 74, 114, 131]","[124801257, 320219866, 126842529, 256156323, 210053851]","[1044002267, 402583877, 106573901, 164199202, 73401082]",1,1935,-935,1.1264670514670514,1.3985877808210503,radiant,3799.337808229975,747,614,669,548
8700519354,19269,1771698120,59,"[56, 129, 13, 136, 66]","[18, 37, 98, 79, 126]","[1044002267, 402583877, 106573901, 164199202, 73401082]","[124801257, 320219866, 126842529, 256156323, 210053851]",0,441,-6074,1.385858867655492,0.9083781485694093,radiant,8946.225860516177,643,578,870,638
8700643559,19269,1771703520,59,"[72, 28, 129, 79, 64]","[100, 95, 16, 99, 123]","[172099728, 480412663, 165564598, 317880638, 196878136]","[10366616, 100058342, 898455820, 183719386, 25907144]",0,-651,-4869,0.8821954825880793,1.0225714334570202,dire,3233.930147668623,503,446,684,669
8700717009,19269,1771707120,59,"[102, 74, 126, 79, 64]","[110, 54, 16, 47, 138]","[172099728, 480412663, 165564598, 317880638, 196878136]","[10366616, 100058342, 898455820, 183719386, 25907144]",0,-5253,-8312,0.9376124116152948,1.0722896379525593,dire,2023.708729865376,530,676,682,677
8701415358,19269,1771755934,59,"[70, 19, 78, 71, 37]","[47, 29, 11, 88, 66]","[898754153, 173978074, 129958758, 101695162, 94296097]","[116585378, 190826739, 127617979, 9403474, 91730177]",1,4137,2022,0.8826576319775871,1.1503396942751523,radiant,4003.4226339114243,782,562,463,441
8701495156,19269,1771759799,59,"[13, 99, 49, 88, 58]","[145, 47, 137, 79, 110]","[116585378, 190826739, 127617979, 9403474, 91730177]","[898754153, 173978074, 129958758, 101695162, 94296097]",0,-563,-1048,1.2435976990289634,1.2949765438964225,,,536,593,812,516
8701666212,19269,1771766698,59,"[21, 137, 39, 131, 79]","[65, 90, 110, 19, 145]","[1044002267, 402583877, 106573901, 164199202, 73401082]","[86698277, 346412363, 136829091, 93618577, 331855530]",0,814,-2705,1.8115586596646496,1.112048498259687,,,693,572,849,479
8701817219,19269,1771771916,59,"[65, 19, 110, 106, 41]","[21, 137, 59, 90, 79]","[86698277, 346412363, 136829091, 93618577, 331855530]","[1044002267, 402583877, 106573901, 164199202, 73401082]",1,3304,3528,1.0333401785390721,0.884498122100302,radiant,3304.306930732997,733,653,662,579
8701978003,19269,1771777800,59,"[102, 59, 28, 26, 37]","[66, 65, 17, 19, 11]","[172099728, 480412663, 165564598, 317880638, 196878136]","[16497807, 97590558, 201358612, 77490514, 152962063]",0,-3453,-4203,0.8549332042928988,0.8137509527707987,,,650,509,778,602
8702081221,19269,1771781880,59,"[155, 129, 35, 123, 21]","[46, 11, 33, 138, 110]","[16497807, 97590558, 201358612, 77490514, 152962063]","[172099728, 480412663, 165564598, 317880638, 196878136]",1,5911,2900,0.936008425111115,1.0398643619220909,radiant,1730.6769773704161,685,687,530,437
8702232936,19269,1771788304,59,"[70, 64, 96, 26, 47]","[51, 21, 25, 129, 79]","[124801257, 320219866, 126842529, 256156323, 210053851]","[10366616, 100058342, 898455820, 183719386, 25907144]",1,6031,7198,1.0276346219316062,0.9389999467868102,radiant,4239.718391701938,758,724,593,490
8702331491,19269,1771792920,59,"[70, 64, 129, 26, 15]","[45, 145, 137, 99, 131]","[124801257, 320219866, 126842529, 256156323, 210053851]","[10366616, 100058342, 898455820, 183719386, 25907144]",1,-965,-1701,1.0976558305994633,1.461993627674101,radiant,7830.2772375981085,755,750,526,412
8702997623,19269,1771842851,59,"[72, 17, 155, 119, 100]","[52, 129, 49, 110, 58]","[172099728, 480412663, 165564598, 317880638, 196878136]","[116585378, 190826739, 127617979, 9403474, 91730177]",1,-2674,-2345,1.342880468819898,1.2452069160235553,dire,2775.465431181551,779,655,599,615
8703101544,19269,1771847457,59,"[38, 28, 11, 136, 37]","[21, 17, 155, 123, 100]","[116585378, 190826739, 127617979, 9403474, 91730177]","[172099728, 480412663, 165564598, 317880638, 196878136]",0,5832,3074,0.9732914375490966,1.0819436496000638,,,633,602,744,631
8703243107,19269,1771853095,59,"[44, 110, 49, 19, 64]","[70, 16, 129, 131, 37]","[1044002267, 402583877, 106573901, 164199202, 73401082]","[898754153, 173978074, 129958758, 101695162, 94296097]",0,-5110,-5331,0.5908439314857017,0.7383278284722611,dire,3453.789165910986,559,562,751,598
8703354577,19269,1771857238,59,"[38, 137, 129, 27, 110]","[46, 120, 16, 88, 131]","[898754153, 173978074, 129958758, 101695162, 94296097]","[1044002267, 402583877, 106573901, 164199202, 73401082]",1,1579,3408,0.7402622476067895,0.6729628034968831,,,737,582,701,512
8703518862,19269,1771863986,59,"[102, 110, 96, 88, 59]","[65, 90, 37, 19, 145]","[124801257, 320219866, 126842529, 256156323, 210053851]","[86698277, 346412363, 136829091, 93618577, 331855530]",0,-4942,-6213,0.8838249317681103,1.2542980289602401,,,471,424,625,513
8703596234,19269,1771867320,59,"[94, 64, 129, 79, 17]","[69, 119, 37, 19, 145]","[124801257, 320219866, 126842529, 256156323, 210053851]","[86698277, 346412363, 136829091, 93618577, 331855530]",1,-1554,1819,0.9803678642904794,0.7336996268306861,radiant,2388.2481934115085,810,648,632,461
8703682176,19269,1771871340,59,"[69, 90, 110, 126, 49]","[102, 64, 155, 123, 17]","[86698277, 346412363, 136829091, 93618577, 331855530]","[124801257, 320219866, 126842529, 256156323, 210053851]",0,2454,3184,1.0992131596470003,1.0549061635470927,,,742,681,737,756
8703811606,19269,1771878120,59,"[51, 11, 99, 29, 131]","[37, 129, 17, 79, 145]","[10366616, 100058342, 898455820, 126212866, 25907144]","[16497807, 97590558, 201358612, 77490514, 152962063]",0,-5845,-10634,1.1228406909788868,1.0670667038794306,,,405,489,604,594
8703862527,19269,1771881360,59,"[64, 96, 106, 100, 49]","[37, 145, 98, 129, 21]","[16497807, 97590558, 201358612, 77490514, 152962063]","[10366616, 100058342, 898455820, 126212866, 25907144]",1,8851,10650,1.1538108722530211,1.1441858880447004,radiant,2219.6081861445728,681,693,469,484
8704372110,19269,1771928695,59,"[15, 19, 108, 131, 110]","[155, 27, 64, 106, 41]","[898754153, 173978074, 129958758, 101695162, 94296097]","[86698277, 346412363, 136829091, 93618577, 331855530]",0,2218,3460,1.2485903593871623,1.1148355513865276,,,653,434,699,640
8704436647,19269,1771932783,59,"[15, 137, 65, 88, 110]","[69, 123, 87, 7, 138]","[898754153, 173978074, 129958758, 101695162, 94296097]","[86698277, 346412363, 136829091, 93618577, 331855530]",0,-5259,-8797,0.8696141345112093,0.9446641132320907,dire,4582.919502889013,633,507,794,703
8704584247,19269,1771939498,59,"[38, 98, 34, 71, 64]","[102, 47, 108, 21, 37]","[1044002267, 402583877, 106573901, 164199202, 73401082]","[172099728, 480412663, 165564598, 317880638, 196878136]",1,3405,2699,0.7522071930376428,0.7707745161400048,,,787,650,397,437
8704672982,19269,1771942917,59,"[70, 15, 129, 131, 64]","[145, 137, 38, 105, 110]","[172099728, 480412663, 165564598, 317880638, 196878136]","[1044002267, 402583877, 106573901, 164199202, 73401082]",1,-67,-3495,0.8520115781483304,1.12312740411203,,,919,686,632,568
8704809958,19269,1771948496,59,"[56, 47, 129, 64, 100]","[49, 155, 126, 105, 131]","[172099728, 480412663, 165564598, 317880638, 196878136]","[1044002267, 402583877, 106573901, 164199202, 73401082]",1,5564,4666,1.0917816305559807,0.720936564116526,radiant,1256.273192157396,695,511,447,334
8704911047,19269,1771953000,59,"[38, 129, 49, 110, 37]","[64, 145, 137, 96, 79]","[116585378, 190826739, 127617979, 9403474, 91730177]","[10366616, 100058342, 898455820, 92487440, 25907144]",0,132,-191,0.9137573561749984,1.0387805889672335,dire,3499.4867639571253,555,613,811,545
8704994010,19269,1771956900,59,"[17, 29, 15, 19, 37]","[64, 99, 106, 96, 79]","[116585378, 190826739, 127617979, 9403474, 91730177]","[10366616, 100058342, 898455820, 92487440, 25907144]",0,-950,3220,1.5219677419354838,1.486035211711996,dire,3205.619784796438,565,568,759,569
8705093983,19269,1771961940,59,"[49, 37, 98, 79, 17]","[110, 129, 106, 100, 11]","[124801257, 320219866, 126842529, 256156323, 210053851]","[16497807, 97590558, 201358612, 77490514, 152962063]",0,-2524,771,0.8605109334549066,1.248531879194631,dire,1863.7158913872909,669,537,797,635
8705170081,19269,1771966440,59,"[41, 64, 129, 79, 39]","[66, 29, 17, 100, 15]","[124801257, 320219866, 126842529, 256156323, 210053851]","[16497807, 97590558, 201358612, 77490514, 152962063]",1,-785,-58,1.2492682776539699,1.318254462713655,dire,9092.530156305962,765,818,713,560
8705234350,19269,1771971382,59,"[70, 45, 137, 19, 11]","[37, 129, 74, 107, 145]","[124801257, 320219866, 126842529, 256156323, 210053851]","[16497807, 97590558, 201358612, 77490514, 152962063]",0,1223,-1681,0.988754078150136,1.4304055238634679,,,680,635,750,713
8705689500,19269,1772015097,59,"[102, 15, 36, 19, 87]","[56, 39, 28, 123, 37]","[172099728, 480412663, 165564598, 317880638, 196878136]","[898754153, 173978074, 129958758, 101695162, 94296097]",0,840,-119,1.0985801729033886,1.3802271640097452,,,640,619,769,656
8705770056,19269,1772020136,59,"[18, 47, 96, 27, 37]","[145, 13, 15, 62, 64]","[898754153, 173978074, 129958758, 101695162, 94296097]","[172099728, 480412663, 165564598, 317880638, 196878136]",0,181,2311,1.321029004067043,1.326106465429329,,,607,540,812,720
8705868819,19269,1772024876,59,"[102, 39, 108, 64, 87]","[145, 34, 65, 100, 131]","[172099728, 480412663, 165564598, 317880638, 196878136]","[898754153, 173978074, 129958758, 101695162, 94296097]",0,-1783,-1842,0.9703199788942072,0.9693786457632715,dire,5496.898985295751,537,498,809,822
8705985032,19269,1772029556,59,"[63, 155, 106, 27, 87]","[83, 65, 13, 19, 53]","[1044002267, 402583877, 106573901, 164199202, 73401082]","[16497807, 97590558, 201358612, 77490514, 152962063]",1,-2317,-1927,1.234068414655322,1.1819561987208476,dire,3170.7594146382726,837,613,891,660
8706108597,19269,1772034719,59,"[21, 129, 17, 79, 87]","[37, 96, 106, 65, 15]","[1044002267, 402583877, 106573901, 164199202, 73401082]","[16497807, 97590558, 201358612, 77490514, 152962063]",0,-721,-4266,1.4923888509789511,1.4736417000364033,dire,6260.439222323803,714,590,665,666
8706217180,19269,1772039636,59,"[145, 65, 35, 93, 64]","[111, 29, 11, 107, 114]","[1044002267, 402583877, 106573901, 164199202, 73401082]","[16497807, 97590558, 201358612, 77490514, 152962063]",0,-4431,-4316,1.305481498842762,0.9658959158226326,dire,1791.8085835267113,511,415,566,687
8706315543,19269,1772044380,59,"[64, 49, 13, 28, 79]","[96, 27, 110, 19, 11]","[10366616, 100058342, 898455820, 92487440, 25907144]","[86698277, 346412363, 136829091, 93618577, 331855530]",0,-4084,-3107,0.9688326016503092,0.9582360172095882,dire,3993.383748606733,516,469,753,586
8706393740,19269,1772048400,59,"[155, 90, 3, 106, 138]","[83, 15, 52, 29, 123]","[86698277, 346412363, 136829091, 93618577, 331855530]","[10366616, 100058342, 898455820, 92487440, 25907144]",1,-507,-1896,0.9754357694499578,1.2027432726471479,radiant,2885.6452773455485,629,594,466,486
8706467498,19269,1772052841,59,"[11, 37, 78, 26, 17]","[15, 96, 49, 88, 110]","[124801257, 320219866, 126842529, 256156323, 210053851]","[116585378, 190826739, 127617979, 9403474, 91730177]",1,2647,1540,1.2247819011285115,0.980952890029221,radiant,5836.733955666539,803,764,540,554
8706520721,19269,1772056920,59,"[74, 55, 38, 88, 45]","[70, 64, 129, 119, 47]","[116585378, 190826739, 127617979, 9403474, 91730177]","[124801257, 320219866, 126842529, 256156323, 210053851]",1,-2249,-3243,1.0823605392750464,1.0187587385427994,,,718,649,657,509
8706561733,19269,1772060820,59,"[16, 99, 11, 136, 37]","[21, 64, 129, 119, 17]","[116585378, 190826739, 127617979, 9403474, 91730177]","[124801257, 320219866, 126842529, 256156323, 210053851]",1,4376,4349,1.2728084688932164,1.4524012503552146,radiant,2063.4873053830797,630,507,639,590
8706982309,19269,1772101496,59,"[70, 13, 96, 62, 37]","[38, 90, 66, 19, 138]","[172099728, 480412663, 165564598, 317880638, 196878136]","[86698277, 346412363, 136829091, 93618577, 331855530]",0,-7926,-8092,0.9181286549707602,0.9956764448336253,dire,2307.9896735759744,597,495,777,573
8707039268,19269,1772105095,59,"[18, 106, 129, 79, 64]","[69, 90, 37, 17, 145]","[172099728, 480412663, 165564598, 317880638, 196878136]","[86698277, 346412363, 136829091, 93618577, 331855530]",1,3051,4995,1.0857069949921851,0.8536964051116684,,,776,784,637,492
8707134142,19269,1772109836,59,"[96, 27, 64, 126, 138]","[145, 15, 2, 123, 50]","[86698277, 346412363, 136829091, 93618577, 331855530]","[172099728, 480412663, 165564598, 317880638, 196878136]",1,2235,-352,1.0725342514884155,1.0549171179364227,radiant,4127.280117300819,701,612,551,478
8707250597,19269,1772114637,59,"[37, 155, 39, 71, 145]","[137, 29, 11, 136, 58]","[16497807, 97590558, 201358612, 77490514, 152962063]","[116585378, 190826739, 127617979, 9403474, 91730177]",0,-1196,-2776,1.524036705133991,1.3080402092996386,,,512,532,785,504
8707360093,19269,1772118897,59,"[39, 99, 15, 83, 45]","[123, 96, 126, 51, 11]","[116585378, 190826739, 127617979, 9403474, 91730177]","[16497807, 97590558, 201358612, 77490514, 152962063]",0,-723,-365,1.5831082425862215,1.185529484235874,,,655,581,809,728
